Folder_Name,Audio_Name,Mean,Median,Std_Deviation,Zero_Crossing_Rate,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Chroma,MFCCs
YAF_disgust,YAF_dab_disgust.wav,-1.593231e-05,-0.000111273825,0.027608706,0.15883420548349056,0.021540616,2770.3228576910365,2079.285934322595,4633.904683814859,0.35496137,-30.090977
YAF_disgust,YAF_bite_disgust.wav,-2.572354e-05,-0.0001876207,0.02887085,0.21357517616421567,0.021291003,3311.509239394411,2207.0081609985077,5303.923483455882,0.3933524,-29.337826
YAF_disgust,YAF_hall_disgust.wav,-2.0122803e-05,-0.0004483707,0.034849957,0.15196397569444445,0.02584575,2513.0154707341185,1942.7302674617497,4184.519449869792,0.35104793,-27.601149
YAF_disgust,YAF_burn_disgust.wav,-2.2456345e-05,-0.00026251565,0.03065971,0.140539424935567,0.024248416,2394.9500809258816,1934.4440117931338,3965.9942312338917,0.34949613,-27.557646
YAF_disgust,YAF_half_disgust.wav,-2.0941323e-05,-0.00027412272,0.02981783,0.2316986659787736,0.022271309,3174.238677229169,1972.2666759886981,4929.681511645047,0.39221552,-29.221886
YAF_disgust,YAF_back_disgust.wav,-2.0582045e-05,-0.00013387683,0.028261617,0.16917987898284315,0.022477431,2793.849571571679,2072.744240209949,4550.78914866728,0.36826748,-28.3787
YAF_disgust,YAF_dip_disgust.wav,-1.2600893e-05,-0.00014902017,0.021056416,0.14868592379385964,0.015320086,2869.2836231481388,2236.368265567972,5058.980520148027,0.42232597,-29.960075
YAF_disgust,YAF_deep_disgust.wav,-6.039078e-06,-0.00017656111,0.02727793,0.1458164431014151,0.021280473,2765.7578933153063,2149.23325656278,4740.148695459906,0.4078465,-29.417334
YAF_disgust,YAF_choice_disgust.wav,-1.9292185e-05,-0.00014810776,0.031681623,0.2922788847477064,0.024545716,3759.3792146326864,1999.1458014179705,5487.11452659117,0.35301116,-27.405373
YAF_disgust,YAF_boat_disgust.wav,-1.31824045e-05,-0.00015511096,0.029923217,0.203671875,0.02299788,3079.5914230181947,2001.0324538323005,4772.511474609375,0.34954688,-28.633188
YAF_disgust,YAF_dodge_disgust.wav,-2.030502e-05,-0.000103777034,0.023537133,0.19578781803097345,0.01749998,3099.0563934549396,2067.088894994172,5038.102573631084,0.3779655,-31.23884
YAF_disgust,YAF_haze_disgust.wav,-1.6266946e-05,-0.00029206555,0.030719856,0.2167421144859813,0.023318015,3319.0401796581423,2158.0941103753416,5273.219826956775,0.3374979,-27.916986
YAF_disgust,YAF_gin_disgust.wav,-2.3309294e-05,-0.00068270986,0.028574485,0.19284784226190477,0.022545164,2974.6730617501867,1981.869881642078,4719.66796875,0.33822587,-27.559204
YAF_disgust,YAF_door_disgust.wav,-2.0832338e-05,-0.00016115776,0.037627064,0.15636055424528303,0.027356356,2660.1105794049386,1998.7560660474321,4381.803692511792,0.34267592,-28.076328
YAF_disgust,YAF_dead_disgust.wav,-1.9659366e-05,-0.00012044763,0.030509701,0.16553199404761904,0.023985866,2813.9407630552055,2068.4677722937467,4718.1298828125,0.33927095,-28.233599
YAF_disgust,YAF_have_disgust.wav,-2.1437643e-05,-0.0002892245,0.031997424,0.1971100663716814,0.024709027,2961.1008980192746,2017.1111708079877,4695.858035467368,0.34315807,-28.078829
YAF_disgust,YAF_chat_disgust.wav,-2.1156331e-05,-0.00013450536,0.023118148,0.24569038722826086,0.01824042,3481.690230607191,2002.751364516408,5329.186905570652,0.38975707,-30.681814
YAF_disgust,YAF_death_disgust.wav,-2.1702735e-05,-7.3733e-05,0.031836387,0.20498131061422414,0.022148598,3321.750262916433,2287.6186166609987,5596.869317416487,0.3918557,-30.985748
YAF_disgust,YAF_book_disgust.wav,-1.5688456e-05,-7.667749e-05,0.043407157,0.175322265625,0.030746274,2933.4507305501265,2142.3023066300284,4924.105224609375,0.3475405,-28.344868
YAF_disgust,YAF_dog_disgust.wav,-1.9617082e-05,-0.0001708156,0.025005748,0.1493794939159292,0.019400522,2646.1086159064857,2024.4553107730635,4509.3957411504425,0.31967407,-30.87617
YAF_disgust,YAF_calm_disgust.wav,-1.7845026e-05,-0.00022266859,0.032629132,0.1724072265625,0.025386637,2631.6333869750483,2035.6008262238977,4537.799560546875,0.36149138,-27.415346
YAF_disgust,YAF_bean_disgust.wav,-1.8789595e-05,-0.0007740588,0.024858218,0.16556680082070707,0.019995872,2687.627622945957,2063.6475476897867,4395.166015625,0.29358718,-29.075964
YAF_disgust,YAF_came_disgust.wav,-2.1785703e-05,-0.0003818998,0.0200505,0.16340997869318183,0.015755247,2870.543323508917,2136.331325717944,4938.542258522727,0.32042417,-29.122618
YAF_disgust,YAF_cause_disgust.wav,-2.0222422e-05,-0.00012271437,0.024078516,0.22196520789194915,0.017518092,3372.443576907029,2145.1885074650263,5511.678818524894,0.4011577,-29.516466
YAF_disgust,YAF_far_disgust.wav,-2.1645754e-05,-0.00021321615,0.035014316,0.2070583767361111,0.026787102,2829.0875397365803,1967.2833128788625,4326.279703776042,0.34329242,-28.702984
YAF_disgust,YAF_cab_disgust.wav,-2.1081798e-05,-0.0002864548,0.023088686,0.17249407087053573,0.017544439,2861.365013278263,2018.782401886467,4774.98779296875,0.38362348,-28.883795
YAF_disgust,YAF_bone_disgust.wav,-2.2150596e-05,-0.00021186,0.023946479,0.15361328125,0.018836137,2541.5678560958677,1899.2158339880073,4195.255237926136,0.35645774,-29.380114
YAF_disgust,YAF_hate_disgust.wav,-1.9499681e-05,-0.00020360891,0.027573854,0.19812127976190477,0.020266792,3128.6880520125696,2113.6669615910864,5040.9228515625,0.38515294,-28.75386
YAF_disgust,YAF_check_disgust.wav,-2.0354766e-05,-0.0001239372,0.017926637,0.22544404380341881,0.013878545,3269.8746838771676,2049.5608142528495,5193.0908203125,0.3698869,-31.017017
YAF_disgust,YAF_get_disgust.wav,-2.0347376e-05,-9.72493e-05,0.02663372,0.2064966662176724,0.019305052,3244.369403322855,2076.9166921320175,5111.908169450431,0.3949694,-30.426123
YAF_disgust,YAF_dime_disgust.wav,-2.0716932e-05,-0.00015018866,0.031832118,0.16952078683035715,0.023722464,2856.8819833868397,2017.891279630706,4736.7279052734375,0.35449368,-29.121027
YAF_disgust,YAF_food_disgust.wav,-2.1619566e-05,-0.00027030034,0.022346178,0.19202112268518517,0.016918924,2853.2465468457635,2136.596657170614,4725.441487630208,0.3314654,-30.610945
YAF_disgust,YAF_fit_disgust.wav,-2.227079e-05,-0.00016643337,0.022036158,0.22512428977272728,0.016316913,3245.5912999532397,2165.915866896234,5274.753861860795,0.38756597,-29.691164
YAF_disgust,YAF_bar_disgust.wav,-2.0453208e-05,-0.00022416364,0.03159989,0.1537293002136752,0.024142431,2576.4890003243527,1990.4741586797038,4222.072190504808,0.3497613,-27.78959
YAF_disgust,YAF_good_disgust.wav,-2.0574595e-05,-0.00014006006,0.027310226,0.15783000442216982,0.021822603,2871.8252582098116,2123.757853632518,5010.227879938089,0.32907167,-30.047153
YAF_disgust,YAF_gaze_disgust.wav,-2.1650838e-05,-0.00016504283,0.029723948,0.216102530103211,0.022418767,3482.7216945209216,2266.0926176931684,5687.531357511468,0.35889527,-29.708757
YAF_disgust,YAF_hash_disgust.wav,-2.197533e-05,-0.00042537838,0.04149246,0.2080450148809524,0.03183354,3047.973727842916,1964.3151957364591,4608.4130859375,0.35874996,-28.277191
YAF_disgust,YAF_fall_disgust.wav,-1.5948026e-05,-0.00018763493,0.036730483,0.20551620911214954,0.027686303,2876.2867859963867,1995.88878286419,4535.556686258762,0.35808268,-28.12924
YAF_disgust,YAF_five_disgust.wav,-2.155532e-05,-0.00033229764,0.027787142,0.21605113636363638,0.020339074,3059.3987064243606,2069.702514546043,5013.321200284091,0.39273983,-29.318848
YAF_disgust,YAF_date_disgust.wav,-2.092137e-05,-0.00015385108,0.020654276,0.1952271692961165,0.016031154,3195.0765571666407,2092.168250511878,5185.738869083738,0.3547379,-30.90718
YAF_disgust,YAF_goal_disgust.wav,-8.532425e-06,-0.00014820964,0.03677802,0.14471139259708737,0.028960612,2564.583629941674,1960.1052063395728,4144.828011225728,0.30928075,-29.050537
YAF_disgust,YAF_gas_disgust.wav,-2.1369686e-05,-0.00013615337,0.025750298,0.24887033236228814,0.0200385,3595.2282645234995,2052.915068525003,5493.065371755826,0.36917356,-30.0764
YAF_disgust,YAF_bought_disgust.wav,-2.1547168e-05,-0.000107172265,0.035510626,0.20739028033088236,0.026146168,3089.583953945656,2087.3051613732705,4914.531393612132,0.365642,-29.316427
YAF_disgust,YAF_fat_disgust.wav,-1.7781345e-05,-0.00010718768,0.046484835,0.2047783879950495,0.03417759,3031.6950898825958,2098.7696796914415,4919.270913907797,0.36074153,-27.183287
YAF_disgust,YAF_cool_disgust.wav,-4.0743676e-06,-0.00029600767,0.024671964,0.1451144748263889,0.019551875,2522.8326805466204,2020.194886723117,4352.398681640625,0.35343844,-28.156115
YAF_disgust,YAF_gun_disgust.wav,-2.181724e-05,-0.00017410857,0.024124902,0.15741144569174756,0.019411586,2802.026545664147,2153.1419437547443,5019.954111043689,0.34140807,-30.137205
YAF_disgust,YAF_chair_disgust.wav,-2.3541166e-05,-0.00023196761,0.029563071,0.19582816150700935,0.024155743,2892.052441081213,1919.6065727063158,4462.404169100468,0.34866363,-28.396885
YAF_disgust,YAF_doll_disgust.wav,-1.7542818e-05,-0.00013291233,0.023298077,0.13265808627136752,0.018116178,2561.697214541162,2085.69992211987,4245.6298828125,0.36248565,-30.939888
YAF_disgust,YAF_chalk_disgust.wav,-2.3743354e-05,-0.00025073864,0.028413476,0.209692602759009,0.021835927,3144.849704812093,2012.440511574249,4916.360061233108,0.37545702,-26.611143
YAF_disgust,YAF_shirt_disgust.wav,-2.4396175e-05,-0.00015924609,0.024608515,0.2086234714673913,0.018998794,3110.295988858551,1932.9648727140477,4741.23683763587,0.36701763,-30.955524
YAF_disgust,YAF_such_disgust.wav,-2.4578902e-05,-9.792273e-05,0.025663853,0.27620584239130436,0.019218056,3706.181758231766,2045.4541215987888,5553.132218070652,0.33931848,-31.272541
YAF_disgust,YAF_thin_disgust.wav,-2.1751717e-05,-0.00034805288,0.025025282,0.17718785837155962,0.020082489,2830.185506254026,2094.4603924015228,4778.494346688647,0.3450775,-28.29721
YAF_disgust,YAF_soup_disgust.wav,-1.882012e-05,-0.00039521232,0.023178546,0.21616498161764705,0.018712671,3054.0209714331227,2011.317769536696,4782.27108226103,0.39110023,-28.567522
YAF_disgust,YAF_road_disgust.wav,-2.2620157e-05,-0.0005048658,0.021764295,0.14764404296875,0.017848518,2436.494952417003,1892.990786179695,3916.765418419471,0.308041,-29.30741
YAF_disgust,YAF_raise_disgust.wav,-1.6536353e-05,-0.00040504156,0.027519446,0.22437380071271928,0.02161394,3218.3631515794286,2002.4102254974864,4855.926192434211,0.32393774,-30.184711
YAF_disgust,YAF_sub_disgust.wav,-1.893631e-05,-0.0006178012,0.026192255,0.24088993778935186,0.021420725,3334.293367813713,1949.0583962993658,4924.922688802083,0.29878438,-28.16018
YAF_disgust,YAF_size_disgust.wav,-1.4931775e-05,-0.0009605554,0.025314318,0.27015964673913045,0.02016877,3779.559250154252,2106.5129269327986,5624.84714673913,0.3584583,-27.87265
YAF_disgust,YAF_jug_disgust.wav,-2.0316478e-05,-0.0001742578,0.028020212,0.18218558175223215,0.021696525,2986.368797010548,2047.4007594150935,4932.8338623046875,0.3490553,-28.481602
YAF_disgust,YAF_keen_disgust.wav,-2.0743415e-05,-0.00023588659,0.036478445,0.1570987879672897,0.026978683,2726.0636595842006,2106.418221777467,4519.255850248248,0.3229255,-29.880291
YAF_disgust,YAF_puff_disgust.wav,-1.1671259e-05,-0.0001595081,0.033865083,0.2000064489976415,0.024679933,3098.704054417288,2178.7298616152807,5191.93967423349,0.39921173,-29.47718
YAF_disgust,YAF_wag_disgust.wav,-1.9083844e-05,-0.00053666683,0.026743969,0.14441687781531531,0.021223573,2571.235680452381,2048.8601693962355,4192.76683910473,0.32121143,-27.34342
YAF_disgust,YAF_hit_disgust.wav,-2.0447473e-05,-0.00028572144,0.026631396,0.19412404186320756,0.0204173,3063.223186150879,2093.4099803176077,4965.130039431014,0.3803938,-28.053043
YAF_disgust,YAF_note_disgust.wav,-2.530183e-05,-0.00018827352,0.021242632,0.16735387731481483,0.016960695,2668.378633280977,1939.3734110355465,4116.530354817708,0.33903417,-30.252237
YAF_disgust,YAF_hurl_disgust.wav,-2.1710577e-05,-0.00031864815,0.036084708,0.16580137914540816,0.029864319,2507.754210334332,1819.8755990460406,3799.40185546875,0.3330718,-27.414669
YAF_disgust,YAF_lot_disgust.wav,-2.4043964e-05,-0.00024586244,0.038635295,0.17801274094626168,0.02927075,2770.1111599014016,1932.6230612707423,4293.559707213785,0.36028013,-27.4647
YAF_disgust,YAF_reach_disgust.wav,-2.3291306e-05,-0.000345531,0.025724603,0.19432689525462962,0.020228548,3032.593363322275,1972.5848778939558,4670.711263020833,0.3349176,-30.775597
YAF_disgust,YAF_rat_disgust.wav,-1.7922279e-05,-0.00016557402,0.02407388,0.1815887721238938,0.017703671,2779.4661200321043,1976.94839621681,4378.957886822456,0.3788886,-30.139582
YAF_disgust,YAF_sour_disgust.wav,-2.2902113e-05,-0.000437763,0.02445235,0.22735543536324787,0.019810066,3087.390899710823,1847.4520040789594,4496.5745192307695,0.3413015,-30.053963
YAF_disgust,YAF_raid_disgust.wav,-2.085973e-05,-0.0005524132,0.032053217,0.15658871762387389,0.025376003,2697.3263814068523,2043.1269577614657,4448.255384290541,0.29819816,-28.33738
YAF_disgust,YAF_when_disgust.wav,-2.1411475e-05,-0.0007111381,0.020480733,0.1361905184659091,0.01719107,2280.199885952869,1912.7597557682886,3754.31396484375,0.3031113,-28.937424
YAF_disgust,YAF_should_disgust.wav,-2.2188762e-05,-0.00021518218,0.024921643,0.22051115117521367,0.01951814,3285.404951061894,2026.9284105302302,5180.023662860577,0.3231617,-29.879366
YAF_disgust,YAF_kick_disgust.wav,-2.0726204e-05,-6.25165e-05,0.020060604,0.21485605961134455,0.014642996,3331.38225790827,2216.0502640060718,5438.943301930147,0.3568284,-30.193678
YAF_disgust,YAF_page_disgust.wav,-2.2851838e-05,-0.0003681295,0.030551638,0.20461905715811965,0.022762273,3222.0178593925316,2115.285022670322,5158.950570913462,0.3407502,-28.612661
YAF_disgust,YAF_mill_disgust.wav,-2.2717866e-05,-0.0017577634,0.038767252,0.13614595853365385,0.029476684,2336.191042004656,1923.169965308894,3793.5706505408652,0.31429362,-27.054665
YAF_disgust,YAF_kill_disgust.wav,-2.1332698e-05,-0.000317636,0.025257276,0.18612922878440366,0.020139482,2901.6067027602508,1958.3233673111308,4516.046086582569,0.35727733,-28.369034
YAF_disgust,YAF_knock_disgust.wav,-2.2855627e-05,-0.00017200928,0.036248878,0.1653661635315534,0.02674328,2685.687173809894,1999.3231046401352,4518.418632433252,0.35345796,-28.414106
YAF_disgust,YAF_hush_disgust.wav,-2.295032e-05,-0.00035629218,0.032881204,0.21728041565533981,0.025408356,3181.162152180825,1969.9822186791673,4865.040484678398,0.31763595,-27.28363
YAF_disgust,YAF_shack_disgust.wav,-2.0689791e-05,-0.00019164968,0.026855748,0.231689453125,0.02117077,3332.2269094700573,1980.8180105392942,5098.081970214844,0.4077242,-28.844898
YAF_disgust,YAF_voice_disgust.wav,-1.9135252e-05,-0.00041485621,0.024320897,0.250087640224359,0.01898912,3542.3347296665092,2084.960718418792,5331.124173677885,0.3034645,-29.615656
YAF_disgust,YAF_late_disgust.wav,-2.061398e-05,-0.00026000856,0.024709871,0.18287464488636362,0.018771173,3047.1084054119287,2112.541636899517,5043.761319247159,0.31492978,-31.382584
YAF_disgust,YAF_vote_disgust.wav,-2.3696588e-05,-0.00016754543,0.025192956,0.20148809523809524,0.0189503,3033.5686991788734,1989.571118353347,4669.013671875,0.32615152,-30.329681
YAF_disgust,YAF_seize_disgust.wav,-2.386382e-05,-0.0002701853,0.019702895,0.24678051956300814,0.014729698,3518.9546661421477,2214.7659603705647,5515.738733803354,0.33554587,-31.49445
YAF_disgust,YAF_pearl_disgust.wav,-1.7344204e-05,-0.0002675451,0.026104074,0.14344516647196262,0.02119937,2364.8574332057447,1899.554573719829,3766.599965318341,0.36928,-26.808409
YAF_disgust,YAF_mouse_disgust.wav,-6.98571e-06,-0.0006800357,0.026033984,0.22645970394736842,0.020184012,3176.0765208013595,1934.378116256541,4725.121427837171,0.34924778,-29.025198
YAF_disgust,YAF_thumb_disgust.wav,-2.4796436e-05,-0.00025801337,0.02222353,0.1871728989684466,0.017014502,2873.037123233006,2079.9328805898435,4708.9770270782765,0.31275332,-29.928022
YAF_disgust,YAF_judge_disgust.wav,-2.140286e-05,-0.00016014135,0.027806679,0.1995049838362069,0.021908162,3135.254945253764,1996.3311380294554,4863.626624797953,0.34520707,-29.675207
YAF_disgust,YAF_ton_disgust.wav,-1.8653942e-05,-0.00042769313,0.020144735,0.16882573341836735,0.016530594,2782.943919892951,2013.2494876666206,4503.62548828125,0.36514384,-27.91827
YAF_disgust,YAF_long_disgust.wav,-1.9985891e-05,-0.00042066182,0.028805384,0.12166637073863637,0.023179077,2202.657715470272,1940.2397984272689,3698.621271306818,0.30883154,-28.229029
YAF_disgust,YAF_loaf_disgust.wav,-2.0059317e-05,-0.00024318829,0.035472453,0.18857886904761906,0.02645655,2923.2268156730124,2096.2150867535415,4900.341796875,0.32435814,-28.724344
YAF_disgust,YAF_tape_disgust.wav,-1.3526341e-05,-0.00018630727,0.026001396,0.17125156947544642,0.01910271,2778.499270173037,2140.735538867005,4582.630920410156,0.3983459,-27.012169
YAF_disgust,YAF_life_disgust.wav,-2.2157286e-05,-0.00036195008,0.025117422,0.20320638020833334,0.018994736,3118.0478570390333,2190.8448856210457,5098.552503083882,0.38338473,-30.18507
YAF_disgust,YAF_sheep_disgust.wav,-2.309431e-05,-0.00040001157,0.02341544,0.19957339638157895,0.019143175,3098.92272002895,1995.0656866707873,4833.750770970395,0.3570655,-29.22278
YAF_disgust,YAF_team_disgust.wav,-1.9734305e-05,-0.00046507156,0.02317908,0.17727297161697247,0.01955735,2960.6002113695354,2044.813107267763,4786.6927680619265,0.30901137,-29.786266
YAF_disgust,YAF_pole_disgust.wav,-1.2369311e-05,-0.0002924806,0.021846414,0.13729154146634615,0.01807245,2269.236419606978,1909.8594466299228,3832.5995812049277,0.36670494,-28.661228
YAF_disgust,YAF_perch_disgust.wav,-1.8237179e-05,-0.00017870808,0.028082816,0.16502574573863638,0.021155093,2681.9416067536768,1991.4638602104858,4303.606400923295,0.40021095,-27.33146
YAF_disgust,YAF_time_disgust.wav,-2.3610739e-05,-0.00018893472,0.023269635,0.17018141188063063,0.017984467,2859.5364309243664,2056.7204835168045,4696.178209459459,0.3421266,-29.322226
YAF_disgust,YAF_shall_disgust.wav,-1.9767069e-05,-0.0005266769,0.026336731,0.19084821428571427,0.02144143,2838.125185231106,1855.2271626792083,4338.844299316406,0.3823372,-27.32162
YAF_disgust,YAF_sail_disgust.wav,-2.5872649e-05,-0.0004513584,0.01865227,0.19691938920454546,0.015275585,2950.8771720435507,2055.455785644011,4648.431285511364,0.33250022,-28.499262
YAF_disgust,YAF_vine_disgust.wav,-2.8822653e-06,-0.000509468,0.028589096,0.1761782637266355,0.02316274,2811.4181224765634,2059.0852713337094,4530.223696699766,0.29824173,-27.70722
YAF_disgust,YAF_shout_disgust.wav,-2.1403315e-05,-0.00054743554,0.027841456,0.24377099153037382,0.022759343,3417.3436668721756,1938.5668574184306,5098.036151066005,0.37065363,-27.84619
YAF_disgust,YAF_lid_disgust.wav,-2.0860416e-05,-0.00044676906,0.0216918,0.1766437280957944,0.017522084,2878.9782399453206,2042.5367578238195,4799.7912255403035,0.2991738,-29.890661
YAF_disgust,YAF_which_disgust.wav,-1.9184958e-05,-0.00054536184,0.02470303,0.19872610909598215,0.018822562,3021.839234803275,2011.2096826601398,4769.219970703125,0.37892374,-26.857737
YAF_disgust,YAF_rain_disgust.wav,-1.9304302e-05,-0.0012606117,0.02489911,0.14801960163288289,0.020290485,2440.1448328346596,1923.1663429769635,3835.6260557432433,0.29145053,-26.29032
YAF_disgust,YAF_match_disgust.wav,-1.9290233e-05,-0.00025408735,0.03497585,0.17714117381198347,0.026459454,2943.323389877257,2121.3267396114443,4827.708548553719,0.35301524,-27.425608
YAF_disgust,YAF_talk_disgust.wav,-2.2706017e-05,-0.000118467186,0.025623571,0.18988765051605505,0.019917887,2981.104332433218,2052.0900692890687,4869.072086439221,0.3701687,-29.346653
YAF_disgust,YAF_void_disgust.wav,-2.018076e-05,-0.0001820946,0.027198002,0.16770921311936937,0.021269966,2594.6992991509305,1971.8483597944564,4292.576145481419,0.33096594,-28.851713
YAF_disgust,YAF_tool_disgust.wav,-7.945612e-06,-0.00022030354,0.025136612,0.18844039351851852,0.021045132,2971.7205595897854,1963.5797843280523,4597.837320963542,0.35228673,-28.249216
YAF_disgust,YAF_sell_disgust.wav,-1.8232013e-05,-0.0010661464,0.026579307,0.24774639423076922,0.022006543,3359.1609280770017,1874.0009296290493,4929.240065354567,0.36014432,-26.596146
YAF_disgust,YAF_juice_disgust.wav,-1.9374533e-05,-0.00011535487,0.03156315,0.2628384294181034,0.02342117,3740.284044108362,2086.032960804921,5621.836695177802,0.3568008,-31.026396
YAF_disgust,YAF_join_disgust.wav,-2.1725633e-05,-0.0001772627,0.026965747,0.16226419588414634,0.020940349,2692.6897723744532,1972.282550828391,4426.386242378048,0.38654065,-29.207256
YAF_disgust,YAF_pool_disgust.wav,-8.841923e-06,-0.00040066033,0.035243645,0.14570777529761905,0.02918166,2412.70054447087,1955.66047457126,3914.12109375,0.33126384,-28.28371
YAF_disgust,YAF_room_disgust.wav,-4.988266e-06,-0.0005008318,0.024763184,0.14337797619047618,0.019181248,2385.927578912628,1974.72174258622,3894.9462890625,0.33408126,-28.614414
YAF_disgust,YAF_phone_disgust.wav,-2.080836e-05,-0.0002705223,0.023020135,0.19352981279481132,0.018129861,2800.5066062418628,2055.8756097391865,4609.629044442807,0.32228583,-30.575724
YAF_disgust,YAF_pad_disgust.wav,-1.8509172e-05,-0.00029602463,0.02645919,0.1557959841008772,0.021354526,2688.843032536224,2102.8199489501667,4614.055432771382,0.37779513,-26.702856
YAF_disgust,YAF_luck_disgust.wav,-2.1570337e-05,-0.00015644377,0.024959618,0.17716923466435186,0.018753486,2847.7899220177637,2064.8315075739597,4832.908121744792,0.33638635,-30.162544
YAF_disgust,YAF_nag_disgust.wav,-2.1504735e-05,-0.0006398961,0.028039925,0.2008338341346154,0.022221163,2952.143892036604,1965.6847613646978,4452.771935096154,0.3052855,-29.208193
YAF_disgust,YAF_nice_disgust.wav,-1.6742455e-05,-0.0005311455,0.024575338,0.24246404867256638,0.019219726,3371.2924923546793,2015.3298056511578,5117.27997096239,0.33576408,-28.709171
YAF_disgust,YAF_hire_disgust.wav,-2.04145e-05,-0.0004213547,0.024235627,0.18037683823529413,0.01906801,2679.8048662403776,1904.3208305501319,4320.468319163603,0.34678316,-29.157993
YAF_disgust,YAF_moon_disgust.wav,-1.5897373e-05,-0.0011628171,0.032353275,0.13102960149082568,0.02633171,2302.2564702951913,1988.365199955214,3674.4731938073396,0.2731874,-29.901922
YAF_disgust,YAF_mob_disgust.wav,-2.575376e-05,-0.000359812,0.027665867,0.1337002840909091,0.020751823,2304.1852676900744,2020.9654314956654,3953.49609375,0.30840126,-28.709805
YAF_disgust,YAF_lease_disgust.wav,-1.908128e-05,-0.00044312456,0.020450423,0.24590250651041667,0.015786307,3562.309260672615,2118.0725718326794,5531.162109375,0.33576912,-30.810675
YAF_disgust,YAF_mop_disgust.wav,-1.8999863e-05,-0.00044353656,0.02953638,0.1616631869612069,0.02356515,2505.0365156630705,1889.8238035891545,3797.7330701104524,0.3576196,-27.575628
YAF_disgust,YAF_mode_disgust.wav,-1.9841056e-05,-0.00060725736,0.0381633,0.13199565566588786,0.030868936,2260.088232454566,1891.9625598614145,3521.282445604556,0.27778995,-29.83372
YAF_disgust,YAF_jar_disgust.wav,-1.7171427e-05,-0.00014007732,0.03536248,0.17914994266055045,0.027422568,2774.186473344086,1964.7851041937317,4279.872285335436,0.35563797,-29.65885
YAF_disgust,YAF_south_disgust.wav,-2.2082342e-05,-0.00031762704,0.02303635,0.2748764173119469,0.01766486,3754.578268357556,2098.1197468184528,5623.69136303927,0.38086173,-29.891954
YAF_disgust,YAF_rag_disgust.wav,-2.3745384e-05,-0.00038830095,0.029029263,0.1657275390625,0.023371013,2710.294013691023,1996.8233386343318,4389.866455078125,0.34574077,-28.788954
YAF_disgust,YAF_live_disgust.wav,-1.8069648e-05,-0.0005507858,0.03238415,0.15382667824074073,0.024803711,2753.454434117125,2125.059487141207,4708.494059244792,0.309682,-28.794508
YAF_disgust,YAF_laud_disgust.wav,-1.7254693e-05,-0.0002761213,0.04559682,0.14652958622685186,0.035169214,2532.065454043577,2005.5243186666664,4127.296956380208,0.3026532,-28.125523
YAF_disgust,YAF_ring_disgust.wav,-1.8567905e-05,-0.00064600806,0.02091736,0.14207562196601942,0.016318202,2445.4071575069174,1998.1253314082685,4092.6674852093447,0.30053404,-28.554014
YAF_disgust,YAF_near_disgust.wav,-2.4850813e-05,-0.00042934014,0.02645059,0.1422218116554054,0.021740887,2377.580440756577,1898.2151728881256,3758.3199165962837,0.28760612,-29.627485
